Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
180	 0.000636825208632412	 494.6929631833698	 6.997515213332999e-10	 14.88863308382867	 6306.128179257484	 Fe hcp (Smith)
181	 0.0006496250559767914	 494.6929424282837	 7.42799171457333e-10	 14.88863292389	 6306.128098067758	 Fe hcp (Smith)
182	 0.0006626821734583503	 494.6929208304808	 7.884950474815451e-10	 14.88863275745734	 6306.128013581491	 Fe hcp (Smith)
183	 0.0006760017320229654	 494.6928983557443	 8.370020640381427e-10	 14.88863258426704	 6306.127925664833	 Fe hcp (Smith)
184	 0.0006895890066471664	 494.6928749684683	 8.884931583713047e-10	 14.8886324040447	 6306.1278341785	 Fe hcp (Smith)
185	 0.0007034493782606109	 494.6928506316011	 9.431519062942911e-10	 14.8886322165048	 6306.127738977553	 Fe hcp (Smith)
186	 0.000717588335975429	 494.6928253065863	 1.001173177030442e-09	 14.88863202135024	 6306.127639911168	 Fe hcp (Smith)
187	 0.0007320114791649557	 494.6927989533025	 1.062763827567944e-09	 14.88863181827182	 6306.127536822396	 Fe hcp (Smith)
188	 0.0007467245198801095	 494.692771529999	 1.12814344098848e-09	 14.88863160694783	 6306.127429547916	 Fe hcp (Smith)
189	 0.0007617332848927408	 494.6927429932298	 1.197545108407633e-09	 14.88863138704346	 6306.127317917777	 Fe hcp (Smith)
190	 0.0007770437181029803	 494.6927132977851	 1.271216260401685e-09	 14.88863115821034	 6306.127201755125	 Fe hcp (Smith)
191	 0.0007926618828540147	 494.6926823966193	 1.34941954895704e-09	 14.88863092008591	 6306.127080875927	 Fe hcp (Smith)
192	 0.0008085939644084763	 494.6926502407766	 1.432433784247523e-09	 14.88863067229294	 6306.126955088678	 Fe hcp (Smith)
193	 0.0008248462723143414	 494.6926167793136	 1.520554928233754e-09	 14.88863041443884	 6306.126824194096	 Fe hcp (Smith)
194	 0.0008414252429558635	 494.6925819592184	 1.614097150087573e-09	 14.88863014611511	 6306.126687984808	 Fe hcp (Smith)
195	 0.0008583374421074538	 494.6925457253265	 1.713393946313659e-09	 14.88862986689665	 6306.12654624502	 Fe hcp (Smith)
196	 0.0008755895674431906	 494.6925080202339	 1.818799329189945e-09	 14.8886295763411	 6306.126398750179	 Fe hcp (Smith)
197	 0.0008931884512935887	 494.6924687842056	 1.930689089482112e-09	 14.88862927398814	 6306.126245266612	 Fe hcp (Smith)
198	 0.0009111410633856669	 494.692427955081	 2.049462136483698e-09	 14.88862895935876	 6306.126085551159	 Fe hcp (Smith)
199	 0.0009294545134148737	 494.6923854681762	 2.175541918975517e-09	 14.88862863195451	 6306.125919350787	 Fe hcp (Smith)
200	 0.0009481360540539528	 494.6923412561804	 2.30937793615255e-09	 14.88862829125668	 6306.125746402187	 Fe hcp (Smith)
201	 0.0009671930837278181	 494.6922952490499	 2.451447339538042e-09	 14.88862793672552	 6306.125566431364	 Fe hcp (Smith)
202	 0.0009866331495272159	 494.6922473738974	 2.602256633957764e-09	 14.88862756779936	 6306.125379153193	 Fe hcp (Smith)
203	 0.001006463950331312	 494.6921975548756	 2.762343484365114e-09	 14.8886271838937	 6306.125184270973	 Fe hcp (Smith)
204	 0.001026693339702235	 494.692145713058	 2.932278631547104e-09	 14.88862678440034	 6306.124981475959	 Fe hcp (Smith)
205	 0.001047329329049708	 494.6920917663134	 3.112667927311612e-09	 14.88862636868638	 6306.124770446865	 Fe hcp (Smith)
206	 0.001068380090768832	 494.6920356291759	 3.304154494128932e-09	 14.88862593609322	 6306.124550849365	 Fe hcp (Smith)
207	 0.001089853961611901	 494.6919772127092	 3.507421019214947e-09	 14.88862548593549	 6306.124322335555	 Fe hcp (Smith)
208	 0.00111175944589583	 494.6919164243659	 3.723192187670517e-09	 14.88862501750003	 6306.124084543406	 Fe hcp (Smith)
209	 0.001134105218725745	 494.6918531678415	 3.95223726461742e-09	 14.88862453004472	 6306.123837096189	 Fe hcp (Smith)
210	 0.001156900129705187	 494.6917873429208	 4.195372840465681e-09	 14.88862402279729	 6306.12357960188	 Fe hcp (Smith)
211	 0.001180153206247544	 494.6917188453197	 4.453465740294613e-09	 14.88862349495412	 6306.123311652536	 Fe hcp (Smith)
212	 0.001203873657316915	 494.6916475665195	 4.72743611606155e-09	 14.88862294567896	 6306.123032823652	 Fe hcp (Smith)
213	 0.001228070876834412	 494.6915733935962	 5.018260724402713e-09	 14.8886223741016	 6306.122742673484	 Fe hcp (Smith)
214	 0.001252754447577482	 494.6914962090401	 5.326976410910196e-09	 14.88862177931652	 6306.122440742355	 Fe hcp (Smith)
215	 0.001277934144989993	 494.6914158905706	 5.654683806973812e-09	 14.88862116038142	 6306.122126551922	 Fe hcp (Smith)
216	 0.00130361994100017	 494.6913323109417	 6.002551253143468e-09	 14.88862051631572	 6306.121799604418	 Fe hcp (Smith)
217	 0.001329822007849986	 494.6912453377416	 6.371818962770509e-09	 14.88861984609905	 6306.121459381869	 Fe hcp (Smith)
218	 0.001356550722335721	 494.6911548331818	 6.763803446438988e-09	 14.8886191486696	 6306.121105345266	 Fe hcp (Smith)
219	 0.001383816669736061	 494.6910606538795	 7.179902203013113e-09	 14.88861842292246	 6306.120736933719	 Fe hcp (Smith)
220	 0.001411630648225705	 494.6909626506297	 7.621598705298237e-09	 14.88861766770784	 6306.120353563559	 Fe hcp (Smith)
221	 0.001440003672967628	 494.6908606681695	 8.090467686211124e-09	 14.88861688182927	 6306.119954627419	 Fe hcp (Smith)
222	 0.001468946980466749	 494.6907545449322	 8.588180752684255e-09	 14.8886160640417	 6306.119539493275	 Fe hcp (Smith)
223	 0.001498472033037802	 494.690644112791	 9.116512345373755e-09	 14.88861521304954	 6306.119107503437	 Fe hcp (Smith)
224	 0.001528590523528729	 494.6905291967924	 9.677346068198703e-09	 14.88861432750457	 6306.11865797351	 Fe hcp (Smith)
225	 0.001559314379779595	 494.6904096148793	 1.027268140085837e-08	 14.88861340600385	 6306.118190191314	 Fe hcp (Smith)
226	 0.001590655769209928	 494.6902851776033	 1.090464082443253e-08	 14.88861244708747	 6306.11770341575	 Fe hcp (Smith)
227	 0.001622627103953888	 494.6901556878233	 1.157547739451004e-08	 14.88861144923624	 6306.117196875628	 Fe hcp (Smith)
